"","osm_id","name","alt_name","area","bicycle","boat","bridge","culvert","ele","fixme","flood_prone","foot","gnis:feature_id","highway","intermittent","layer","mapillary","material","motor_vehicle","note","oneway","rapids","rapids:name","ref:US:NID","seasonal","source","stream","surface","swimming","tracktype","tunnel","tunnel:name","usage","waterway","website","width","wikidata","wikipedia","geometry"
"24332000","24332000","South Platte River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"river",NA,NA,"Q130892","en:South Platte River",c(-105.002777, -105.0030221, -105.0032272, -105.003425, -105.003539, -105.0036177, -105.0041058, -105.0043719, -105.004479, -105.0043701, -105.0043176, -105.0042291, -105.0042517, -105.004248, -105.0043719, -105.0044591, -105.0044884, -105.0044803, -105.0043719, -105.0042715, -105.0041144, -105.003814, -105.0035292, -105.0032605, -105.0028956, -105.0004236, -105.0000036, -104.9996306, -104.9992563, -104.9989474, -104.9985783, -104.9982884, -104.9980776, -104.9979684, -104.9977515, -104.9974816, -104.997426, 
-104.9973938, -104.9974159, -104.9973982, -104.9974345, -104.997487, -104.9975139, -104.9975882, -104.9976811, -104.9976796, -104.9978008, -104.9978267, -104.9978503, -104.9977693, -104.9978377, -104.9979164, -104.9980979, -104.9981884, -104.9982193, -104.9983294, -104.9985209, -104.9986899, -104.9990894, -104.9993407, -104.9999196, -105.000608, -105.0008095, -105.0009472, -105.0010381, -105.0011395, -105.001234, -105.0013286, -105.0014732, -105.0014879, -105.0014718, -105.0014021, -105.0012015, 
-105.0011704, -105.0010228, -105.0009647, -105.0009099, -105.000695, -105.000537, -105.0003769, -105.0003612, -105.0003255, -105.0002643, -105.0001243, -104.9999151, -104.9997799, -104.9996584, -104.9995396, -104.9994328, -104.9992908, -104.9990643, -104.998348, -104.9976002, -104.9972264, -104.9969888, -104.9961339, -104.9956257, -104.9947159, -104.9942653, -104.9940293, -104.9937868, -104.9937063, -104.9932053, -104.9930827, -104.9927847, -104.9923298, -104.9922096, -104.992216, -104.9923545, -104.9925186, 
-104.9931109, -104.9932988, -104.9938233, -104.9943827, -104.9948758, -104.9952051, -104.9955438, -104.9963021, -104.9971358, -104.9972696, -104.997354, -104.9976079, -104.9977709, -104.9980736, -104.9980805, -104.9981348, -104.9982731, -104.9985437, -104.9986759, -104.9994913, -104.9996855, -104.9998612, -104.9999709, -105.0001157, -105.0003603, -105.0004002, -105.0008166, -105.0015295, -105.0015801, -105.001634, -105.0017198, -105.0018675, -105.0018923, -105.0020346, -105.002276, -105.0024744, 
-105.0028528, -105.002949, -105.0030947, -105.0032661, -105.0034067, -105.0040602, -105.0048182, -105.0055998, -105.0064833, -105.0070841, -105.0076334, -105.0092425, -105.0098634, -105.0100344, -105.0102407, -105.0106436, -105.0109933, -105.0112094, -105.0113964, -105.011882, -105.0123593, -105.0126459, -105.0128223, -105.0131042, -105.0134327, -105.0143583, -105.0146973, -105.0151812, -105.0154205, -105.0155851, -105.0157141, -105.0157741, -105.0157857, -105.0157823, -105.0158096, -105.0158397, 
-105.0158471, -105.0158489, -105.0158455, -105.0158357, -105.0158437, -105.0157871, -105.0157075, -105.0156586, -105.0157273, -105.0159287, -105.0161489, -105.016274, -105.0166699, -105.0168028, -105.0168926, -105.0169964, -105.017009, -105.016933, -105.0168953, -105.0169926, -105.0170433, -105.0170409, -105.0170251, -105.0170623, -105.0171425, -105.017274, -105.0173527, -105.0173589, -105.0175329, -105.0176789, -105.0178384, -105.0179503, -105.01799, -105.01804, -105.0180207, -105.0180033, -105.0179817, 
-105.0179543, -105.0178628, -105.0177547, -105.0175307, -105.0174527, -105.0171968, -105.0171488, -105.0170222, -105.0168434, -105.0167212, -105.0166381, -105.0165016, -105.0164278, -105.0163634, -105.015978, -105.0158624, -105.0158575, -105.0158477, -105.0158049, -105.0156614, -105.0155933, -105.0155945, -105.0155979, -105.015566, -105.0157368, -105.0157017, -105.0156478, -105.0156289, -105.0155254, -105.0152904, -105.0152715, -105.0152678, -105.0152513, -105.0151741, -105.0149671, -105.0148193, 
-105.0145446, -105.0141841, -105.0138496, -105.013491, -105.0132231, -105.0128681, -105.0126392, -105.0123302, -105.0120813, -105.011669, -105.0113222, -105.0108688, -105.0105825, -105.0101621, -105.0098463, -105.0095847, 39.6594516, 39.6597246, 39.6598294, 39.6599709, 39.660128, 39.6602837, 39.6609025, 39.6615104, 39.6620786, 39.6622249, 39.6623939, 39.6625546, 39.6627658, 39.6629201, 39.6631094, 39.6649561, 39.6660212, 39.6662266, 39.6664063, 39.666587, 39.6667433, 39.667001, 39.6671336, 39.6671961, 
39.6673247, 39.6680845, 39.6682676, 39.6683975, 39.6685932, 39.6688773, 39.6693927, 39.670091, 39.6709075, 39.6712377, 39.6717429, 39.6723672, 39.672655, 39.6729734, 39.6736275, 39.6739, 39.6741963, 39.6743647, 39.6746179, 39.6748982, 39.6751721, 39.67538, 39.6759009, 39.6763128, 39.6767731, 39.6771141, 39.6778468, 39.6781786, 39.6787786, 39.6790987, 39.6792081, 39.6793945, 39.6797629, 39.6800881, 39.6805079, 39.6806426, 39.680879, 39.6811442, 39.6812624, 39.6813432, 39.6814433, 39.6816007, 39.6817367, 
